doc_id,sentence_id,matched_form,context,start_char,end_char,cluster,umap1,umap2,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2
wealth.txt,6224,price,"By the 15th of the same prince, this liberty
      was extended till the price of wheat exceeded 48s. the quarter; and by the
      22d, to all higher prices.",73,78,1,-3.8041124,4.096127,6.8966985,6.3679934,6.414002
wealth.txt,6224,prices,"By the 15th of the same prince, this liberty
      was extended till the price of wheat exceeded 48s. the quarter; and by the
      22d, to all higher prices.",151,157,0,10.913281,6.827549,8.954619,9.803635,9.983988
wealth.txt,6226,price,"By the 1st of William
      and Mary, the act which established this bounty, this small duty was
      virtually taken off whenever the price of wheat did not exceed 48s. the
      quarter; and by the 11th and 12th of William III. c. 20, it was expressly
      taken off at all higher prices.",136,141,1,-3.6785998,3.9926202,7.027065,6.4918814,6.508526
wealth.txt,6226,prices,"By the 1st of William
      and Mary, the act which established this bounty, this small duty was
      virtually taken off whenever the price of wheat did not exceed 48s. the
      quarter; and by the 11th and 12th of William III. c. 20, it was expressly
      taken off at all higher prices.",285,291,0,10.800122,6.9318385,9.666263,10.506899,10.652453
wealth.txt,6228,price,"By the last of these statutes, corn could be engrossed at
      any price for exportation; but it could not be engrossed for inland sale,
      except when the price did not exceed 48s. the quarter.",68,73,0,0.020837788,2.2841039,6.8723774,7.902186,7.876992
wealth.txt,6228,price,"By the last of these statutes, corn could be engrossed at
      any price for exportation; but it could not be engrossed for inland sale,
      except when the price did not exceed 48s. the quarter.",160,165,0,-2.5135894,3.4632604,6.613256,7.0409584,6.9671955
wealth.txt,6232,price,"The plentiful
      supply of the home market was not the direct object of those statutes;
      but, under the pretence of encouraging agriculture, to raise the money
      price of corn as high as possible, and thereby to occasion, as much as
      possible, a constant dearth in the home market.",174,179,1,-5.277675,4.2652082,7.5095334,6.6882453,6.7034206
wealth.txt,6233,price,"By the discouragement of
      importation, the supply of that market; even in times of great scarcity,
      was confined to the home growth; and by the encouragement of exportation,
      when the price was so high as 48s. the quarter, that market was not, even
      in times of considerable scarcity, allowed to enjoy the whole of that
      growth.",199,204,1,-3.7821336,4.039043,6.669828,6.6476808,6.6495643
wealth.txt,6247,price,"The price at which exportation of corn is
      prohibited, if it is ever to be prohibited, ought always to be a very high
      price.",4,9,0,-0.67851096,3.7548676,6.2400503,6.5298915,6.4674163
wealth.txt,6247,price,"The price at which exportation of corn is
      prohibited, if it is ever to be prohibited, ought always to be a very high
      price.",129,134,0,-0.4938267,3.691927,6.6887846,7.656178,7.585337
wealth.txt,6254,price,"Though the carrying
      trade must thus contribute to reduce the average money price of corn in
      the home market, it would not thereby lower its real value; it would only
      raise somewhat the real value of silver.",81,86,1,-6.5746126,6.048267,7.8900795,6.224885,6.174699
wealth.txt,6270,price,"By this statute, the high duties upon importation for home consumption are
      taken off, so soon as the price of middling wheat rises to 48s. the
      quarter; that of middling rye, pease, or beans, to 32s.; that of barley to
      24s.; and that of oats to 16s.; and instead of them, a small duty is
      imposed of only 6d upon the quarter of wheat, and upon that or other grain
      in proportion.",107,112,1,-3.8235536,3.9917886,7.108746,6.566776,6.5397763
wealth.txt,6271,prices,"With regard to all those different sorts of grain, but
      particularly with regard to wheat, the home market is thus opened to
      foreign supplies, at prices considerably lower than before.",157,163,0,10.912272,6.8448725,10.159428,10.37069,10.543514
wealth.txt,6272,price,"By the same statute, the old bounty of 5s. upon the exportation of wheat,
      ceases so soon as the price rises to 44s. the quarter, instead of 48s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      barley, ceases so soon as the price rises to 22s. instead of 24s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      oatmeal, ceases so soon as the price rises to 14s. instead of 15s. the
      price at which it ceased before.",102,107,1,-2.429516,3.6380453,10.198189,9.802938,9.721183
wealth.txt,6272,price,"By the same statute, the old bounty of 5s. upon the exportation of wheat,
      ceases so soon as the price rises to 44s. the quarter, instead of 48s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      barley, ceases so soon as the price rises to 22s. instead of 24s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      oatmeal, ceases so soon as the price rises to 14s. instead of 15s. the
      price at which it ceased before.",161,166,1,-2.3318412,3.6493816,9.143865,8.936245,8.84438
wealth.txt,6272,price,"By the same statute, the old bounty of 5s. upon the exportation of wheat,
      ceases so soon as the price rises to 44s. the quarter, instead of 48s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      barley, ceases so soon as the price rises to 22s. instead of 24s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      oatmeal, ceases so soon as the price rises to 14s. instead of 15s. the
      price at which it ceased before.",269,274,1,-2.3702006,3.660006,8.966877,8.635183,8.56482
wealth.txt,6272,price,"By the same statute, the old bounty of 5s. upon the exportation of wheat,
      ceases so soon as the price rises to 44s. the quarter, instead of 48s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      barley, ceases so soon as the price rises to 22s. instead of 24s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      oatmeal, ceases so soon as the price rises to 14s. instead of 15s. the
      price at which it ceased before.",315,320,1,-2.3553646,3.6769795,9.68382,9.489437,9.397073
wealth.txt,6272,price,"By the same statute, the old bounty of 5s. upon the exportation of wheat,
      ceases so soon as the price rises to 44s. the quarter, instead of 48s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      barley, ceases so soon as the price rises to 22s. instead of 24s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      oatmeal, ceases so soon as the price rises to 14s. instead of 15s. the
      price at which it ceased before.",424,429,1,-2.4093754,3.6370168,9.429968,9.137475,9.062929
wealth.txt,6272,price,"By the same statute, the old bounty of 5s. upon the exportation of wheat,
      ceases so soon as the price rises to 44s. the quarter, instead of 48s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      barley, ceases so soon as the price rises to 22s. instead of 24s. the
      price at which it ceased before; that of 2s:6d. upon the exportation of
      oatmeal, ceases so soon as the price rises to 14s. instead of 15s. the
      price at which it ceased before.",470,475,1,-2.2798939,3.6961825,9.54132,9.453791,9.368019
wealth.txt,6273,price,"The bounty upon rye is reduced from
      3s:6d. to 3s. and it ceases so soon as the price rises to 28s. instead of
      32s. the price at which it ceased before.",85,90,0,-2.231359,3.708525,9.194687,9.313433,9.258412
wealth.txt,6273,price,"The bounty upon rye is reduced from
      3s:6d. to 3s. and it ceases so soon as the price rises to 28s. instead of
      32s. the price at which it ceased before.",131,136,0,-2.02719,3.7123368,7.685851,8.259661,8.192933
wealth.txt,6275,prices,"The same statute permits, at the lowest prices, the importation of corn in
      order to be exported again, duty free, provided it is in the mean time
      lodged in a warehouse under the joint locks of the king and the importer.",40,46,0,10.689361,7.044354,10.582182,11.08836,11.244969
wealth.txt,6279,price,"But by the same law, a bounty of 2s. the quarter is given for the
      exportation of oats, whenever the price does not exceed fourteen
      shillings.",106,111,0,-2.6186821,3.314719,7.4209437,8.275369,8.219856
wealth.txt,6281,price,"By the same law, too, the exportation of wheat is prohibited so soon as
      the price rises to forty-four shillings the quarter; that of rye so soon
      as it rises to twenty-eight shillings; that of barley so soon as it rises
      to twenty-two shillings; and that of oats so soon as they rise to fourteen
      shillings.",82,87,1,-2.5534894,3.6476777,8.701566,8.530428,8.475761
wealth.txt,6282,prices,"Those several prices seem all of them a good deal too low; and
      there seems to be an impropriety, besides, in prohibiting exportation
      altogether at those precise prices at which that bounty, which was given
      in order to force it, is withdrawn.",14,20,0,10.783959,6.7829237,8.317088,9.156361,9.337054
wealth.txt,6282,prices,"Those several prices seem all of them a good deal too low; and
      there seems to be an impropriety, besides, in prohibiting exportation
      altogether at those precise prices at which that bounty, which was given
      in order to force it, is withdrawn.",173,179,0,10.721108,7.0381575,8.646148,9.502687,9.664695
wealth.txt,6283,price,"The bounty ought certainly either to
      have been withdrawn at a much lower price, or exportation ought to have
      been allowed at a much higher.",79,84,0,-0.16630504,2.6120298,7.2056813,8.068115,8.015682
wealth.txt,6291,price,"That country becomes a market, both more extensive and
      more advantageous for their goods: more extensive, because the goods of
      other nations being either excluded or subjected to heavier duties, it
      takes off a greater quantity of theirs; more advantageous, because the
      merchants of the favored country, enjoying a sort of monopoly there, will
      often sell their goods for a better price than if exposed to the free
      competition of all other nations.",409,414,0,-0.30252337,2.620988,7.568907,8.476507,8.451996
wealth.txt,6297,price,"Though it sells its goods cheaper than it otherwise
      might do, it will not probably sell them for less than they cost; nor, as
      in the case of bounties, for a price which will not replace the capital
      employed in bringing them to market, together with the ordinary profits of
      stock.",169,174,0,-0.57492566,1.700178,7.22069,8.064198,8.020193
wealth.txt,6332,price,"The annual surplus of gold in Portugal, besides, would still be sent
      abroad, and though not carried away by Great Britain, would be carried
      away by some other nation, which would be glad to sell it again for its
      price, in the same manner as Great Britain does at present.",230,235,0,-2.592869,2.193054,6.0413833,6.988723,7.054825
wealth.txt,6356,price,"The current price of gold bullion at market, therefore,
      instead of being the same with the mint price, or £46:14:6, was then about
      £47:14s., and sometimes about £48.",12,17,1,-0.23755786,7.2652106,7.8032947,7.5118523,7.4030886
wealth.txt,6356,price,"The current price of gold bullion at market, therefore,
      instead of being the same with the mint price, or £46:14:6, was then about
      £47:14s., and sometimes about £48.",102,107,1,-0.29137048,7.598346,8.2243595,8.065425,7.914365
wealth.txt,6370,price,"Thus, by the
      edict of January 1726, the mint price of fine gold of twenty-four carats
      was fixed at seven hundred and forty livres nine sous and one denier
      one-eleventh the mark of eight Paris ounces. {See Dictionnaire des
      Monnoies, tom. ii. article Seigneurage, p. 439, par 81.",51,56,0,-0.307864,7.248337,7.296753,7.3619137,7.282186
wealth.txt,6393,price,"If the seignorage had been five per cent. and the gold currency only two
      per cent. below its standard weight, the bank would, in this case, have
      gained three per cent. upon the price of the bullion; but as they would
      have had a seignorage of five per cent. to pay upon the coinage, their
      loss upon the whole transaction would, in the same manner, have been
      exactly two per cent.",189,194,0,-4.1826696,2.1945565,6.124671,6.640043,6.673741
wealth.txt,6394,price,"If the seignorage had been only one per cent., and the gold currency two
      per cent. below its standard weight, the bank would, in this case, have
      lost only one per cent. upon the price of the bullion; but as they would
      likewise have had a seignorage of one per cent. to pay, their loss upon
      the whole transaction would have been exactly two per cent., in the same
      manner as in all other cases.",190,195,0,-4.1655416,2.1529982,6.4503675,6.8133864,6.8319607
wealth.txt,6395,price,"If there was a reasonable seignorage, while at the same time the coin
      contained its full standard weight, as it has done very nearly since the
      late recoinage, whatever the bank might lose by the seignorage, they would
      gain upon the price of the bullion; and whatever they might gain upon the
      price of the bullion, they would lose by the seignorage.",250,255,1,-4.233109,2.1312027,7.171817,7.0369596,7.001511
wealth.txt,6395,price,"If there was a reasonable seignorage, while at the same time the coin
      contained its full standard weight, as it has done very nearly since the
      late recoinage, whatever the bank might lose by the seignorage, they would
      gain upon the price of the bullion; and whatever they might gain upon the
      price of the bullion, they would lose by the seignorage.",316,321,1,-4.277945,2.1424692,6.9185967,6.8290806,6.813362
wealth.txt,6397,price,"When the tax upon a commodity is so moderate as not to encourage
      smuggling, the merchant who deals in it, though he advances, does not
      properly pay the tax, as he gets it back in the price of the commodity.",195,200,0,-4.9142265,2.6285198,7.180953,7.358461,7.396739
wealth.txt,6417,price,"Some of the foregoing reasonings and observations might, perhaps, have
      been more properly placed in those chapters of the first book which treat
      of the origin and use of money, and of the difference between the real and
      the nominal price of commodities.",250,255,1,-3.0058374,6.1323547,7.918345,6.5751863,6.6118712
wealth.txt,6507,price,"It is, perhaps, the most disadvantageous lottery in the
      world, or the one in which the gain of those who draw the prizes bears the
      least proportion to the loss of those who draw the blanks; for though the
      prizes are few, and the blanks many, the common price of a ticket is the
      whole fortune of a very rich man.",271,276,0,-0.36361378,5.1446815,7.114584,7.2962146,7.2654757
wealth.txt,6547,price,"When arrived at maturity, the high price of labor, and the
      low price of land, enable them to establish themselves in the same manner
      as their fathers did before them.",35,40,1,-6.681982,4.6880975,9.9938135,9.345592,9.314003
wealth.txt,6547,price,"When arrived at maturity, the high price of labor, and the
      low price of land, enable them to establish themselves in the same manner
      as their fathers did before them.",69,74,1,-6.7189245,4.6978226,10.31669,9.576295,9.515538
wealth.txt,6551,price,"He does not, therefore, dispute about wages, but is willing
      to employ labor at any price.",89,94,0,-0.15237318,2.6351085,9.553173,10.262047,10.28451
wealth.txt,6554,price,"In those wages consists
      almost the whole price of the land; and though they are high, considered
      as the wages of labor, they are low, considered as the price of what is
      so very valuable.",47,52,1,-4.114837,2.9692943,5.8785954,5.6615124,5.697005
wealth.txt,6554,price,"In those wages consists
      almost the whole price of the land; and though they are high, considered
      as the wages of labor, they are low, considered as the price of what is
      so very valuable.",164,169,1,-4.0833945,2.8518827,6.3301177,6.1639905,6.2606993
wealth.txt,6684,price,"It was the interest of the company,
      therefore, not only to sell the former as dear, and to buy the latter as
      cheap as possible, but to buy no more of the latter, even at this low
      price, than what they could dispose of for a very high price in Europe.",197,202,0,-0.16784708,2.7542574,7.796048,8.782099,8.712108
wealth.txt,6684,price,"It was the interest of the company,
      therefore, not only to sell the former as dear, and to buy the latter as
      cheap as possible, but to buy no more of the latter, even at this low
      price, than what they could dispose of for a very high price in Europe.",252,257,0,-0.1488635,2.6365964,8.816082,9.717825,9.653108
wealth.txt,6695,price,"This, however, till within these few years, had always been the
      policy of Spain; and the price of all European goods, accordingly, is said
      to have been enormous in the Spanish West Indies.",95,100,1,-5.508374,3.42291,5.9107127,5.232782,5.2938037
wealth.txt,6702,price,"Under so liberal a
      policy, the colonies are enabled both to sell their own produce, and to
      buy the goods of Europe at a reasonable price; but since the dissolution
      of the Plymouth company, when our colonies were but in their infancy, this
      has always been the policy of England.",143,148,0,-0.053813152,2.545025,7.3781366,8.475089,8.463779
wealth.txt,6704,price,"The profits of the trade,
      therefore, which France and England carry on with their colonies, though
      no doubt somewhat higher than if the competition were free to all other
      nations, are, however, by no means exorbitant; and the price of European
      goods, accordingly, is not extravagantly high in the greater past of the
      colonies of either of those nations.",244,249,1,-5.4446187,3.32608,5.944617,4.8604555,4.8727174
wealth.txt,6712,price,"By allowing the colonies a very extensive market
      for their lumber, the law endeavors to facilitate improvement by raising
      the price of a commodity which would otherwise be of little value, and
      thereby enabling them to make some profit of what would otherwise be mere
      expense.",138,143,1,-5.5632434,3.6074095,7.3496156,6.252438,6.2200527
wealth.txt,6714,price,"But it is necessary, it has already
      been shown, that the price of cattle should bear a certain proportion to
      that of corn, before the greater part of the lands of any country can be
      improved.",63,68,1,-4.5466204,4.4138017,6.184442,5.4268837,5.47403
wealth.txt,6715,price,"By allowing to American cattle, in all shapes, dead and alive, a
      very extensive market, the law endeavors to raise the value of a
      commodity, of which the high price is so very essential to improvement.",171,176,1,-4.118089,4.4104776,7.150155,7.1401305,7.1078544
wealth.txt,6724,price,"The restrictions, however, with which this liberty was granted, joined to
      the high price of sugar in Great Britain, have rendered it in a great
      measure ineffectual.",89,94,1,-6.285339,4.328146,8.165266,7.107529,7.1207085
wealth.txt,6741,price,"The prohibition of exporting from the colonies to any other country but
      Great Britain, masts, yards, and bowsprits, tar, pitch, and turpentine,
      naturally tended to lower the price of timber in the colonies, and
      consequently to increase the expense of clearing their lands, the
      principal obstacle to their improvement.",186,191,1,-5.3999143,4.239477,8.1843815,6.999255,6.9889884
wealth.txt,6742,price,"But about the beginning of the
      present century, in 1703, the pitch and tar company of Sweden endeavored
      to raise the price of their commodities to Great Britain, by prohibiting
      their exportation, except in their own ships, at their own price, and in
      such quantities as they thought proper.",129,134,1,-5.2965255,3.6505625,7.0231833,6.183152,6.1725335
wealth.txt,6742,price,"But about the beginning of the
      present century, in 1703, the pitch and tar company of Sweden endeavored
      to raise the price of their commodities to Great Britain, by prohibiting
      their exportation, except in their own ships, at their own price, and in
      such quantities as they thought proper.",254,259,0,-0.382654,2.4208121,6.7383575,8.079929,8.120423
wealth.txt,6743,price,"In order to counteract this
      notable piece of mercantile policy, and to render herself as much as
      possible independent, not only of Sweden, but of all the other northern
      powers, Great Britain gave a bounty upon the importation of naval stores
      from America; and the effect of this bounty was to raise the price of
      timber in America much more than the confinement to the home market could
      lower it; and as both regulations were enacted at the same time, their
      joint effect was rather to encourage than to discourage the clearing of
      land in America.",327,332,1,-5.3438244,4.2537475,7.2666054,6.1360917,6.143876
wealth.txt,6830,price,"It has been almost altogether the produce of the soil and of the
      industry of the colonists, or, what comes to the same thing, the price of
      that produce, gradually accumulated by good management, and employed in
      raising a still greater produce.",136,141,0,-3.8496234,2.786394,5.790334,5.894791,5.9741607
wealth.txt,6903,price,"For all those parts of her own surplus produce which England
      exchanges for those enumerated commodities, she must get a better price
      than any other countries can get for the like parts of theirs, when they
      exchange them for the same commodities.",133,138,0,-0.7673591,2.4282436,6.262528,7.288548,7.2611213
wealth.txt,6905,price,"So far, therefore, as the manufactures of England
      and those of other countries are both to be exchanged for the sugar and
      tobacco of the English colonies, this superiority of price gives an
      encouragement to the former beyond what the latter can, in these
      circumstances, enjoy.",187,192,0,-3.072233,4.005522,7.1187854,7.512706,7.5480204
wealth.txt,6911,price,"The price of tobacco might, and probably
      would, by this time have fallen somewhat lower than it is at present.",4,9,1,-4.76753,5.1228876,8.108973,6.9865227,6.9522305
wealth.txt,6912,price,"An
      equal quantity of the commodities, either of England or of those other
      countries, might have purchased in Maryland and Virginia a greater
      quantity of tobacco than it can do at present, and consequently have been
      sold there for so much a better price.",271,276,0,-0.28676686,2.5032065,7.6211314,8.759349,8.720966
wealth.txt,6923,price,"But it could not buy the whole at any thing near the old price; and
      therefore, whatever it did buy, it necessarily bought very cheap.",57,62,0,-0.28721792,2.877086,7.0002866,7.958911,7.8908
wealth.txt,6933,price,"The
      causes of decay in other branches of foreign trade, which, by Sir Matthew
      Decker and other writers, have been sought for in the excess and improper
      mode of taxation, in the high price of labor, in the increase of luxury,
      etc. may all be found in the overgrowth of the colony trade.",200,205,1,-6.023969,3.684865,7.232728,6.8768396,6.9232864
wealth.txt,6964,price,"By raising
      the price of her produce above what it otherwise would be, it enables the
      merchants of other countries to undersell her in foreign markets, and
      thereby to justle her out of almost all those branches of trade, of which
      she has not the monopoly.",21,26,1,-5.170864,3.8299997,5.953592,5.065112,5.0508623
wealth.txt,6967,price,"The
      high profits of British stock, however, may contribute towards raising the
      price of British manufactures, in many cases, as much, and in some perhaps
      more, than the high wages of British labor.",91,96,1,-5.749145,3.6792185,7.124399,5.7241964,5.77002
wealth.txt,6991,price,"The planter, no doubt, by the high
      price which he pays for the goods from Europe, by the interest upon the
      bills which he grants at distant dates, and by the commission upon the
      renewal of those which he grants at near dates, makes up, and probably
      more than makes up, all the loss which his correspondent can sustain by
      this delay.",41,46,0,-1.2788746,1.6802363,6.20576,7.310387,7.3372903
wealth.txt,7089,price,"But the price of land, in proportion to the rent which it affords, the
      number of years purchase which is commonly paid for it, necessarily falls
      as the rate of interest rises, and rises as the rate of interest falls.",8,13,1,-3.9855611,3.8079162,7.1365275,6.076432,6.041432
wealth.txt,7090,price,"The monopoly, therefore, hurts the interest of the landlord two different
      ways, by retarding the natural increase, first, of his rent, and,
      secondly, of the price which he would get for his land, in proportion to
      the rent which it affords.",169,174,0,-1.4914385,2.9457333,6.0071373,7.0699587,7.087852
wealth.txt,7120,price,"The price, indeed, was very small, and instead of thirty
      years purchase, the ordinary price of land in the present times, it
      amounted to little more than the expense of the different equipments which
      made the first discovery, reconnoitered the coast, and took a fictitious
      possession of the country.",4,9,0,-1.1349971,3.6860666,7.802031,8.720589,8.648622
wealth.txt,7120,price,"The price, indeed, was very small, and instead of thirty
      years purchase, the ordinary price of land in the present times, it
      amounted to little more than the expense of the different equipments which
      made the first discovery, reconnoitered the coast, and took a fictitious
      possession of the country.",92,97,0,-0.5431266,4.1646733,6.5746155,7.1915503,7.1043262
wealth.txt,7281,price,"He
      thereby saves himself the trouble, risk, and expense of exportation; and
      he will upon that account be glad to sell them at home, not only for a
      much smaller price, but with somewhat a smaller profit, than he might
      expect to make by sending them abroad.",178,183,0,-0.18231717,2.5416582,7.7867556,9.073076,9.045246
wealth.txt,7289,price,"But if
      the profits of those who deal in such goods are above their proper level,
      those goods will be sold dearer than they ought to be, or somewhat above
      their natural price, and all those engaged in the nearer employments will
      be more or less oppressed by this high price.",186,191,0,-1.6401532,4.1007667,5.037488,5.4987245,5.489973
wealth.txt,7289,price,"But if
      the profits of those who deal in such goods are above their proper level,
      those goods will be sold dearer than they ought to be, or somewhat above
      their natural price, and all those engaged in the nearer employments will
      be more or less oppressed by this high price.",291,296,0,-0.5795197,3.3085692,6.652658,7.1607785,7.1121836
wealth.txt,7290,price,"Their interest, therefore,
      in this case, requires, that some stock should be withdrawn from those
      nearer employments, and turned towards that distant one, in order to
      reduce its profits to their proper level, and the price of the goods which
      it deals in to their natural price.",235,240,1,-5.100629,2.312389,6.259707,5.4802294,5.559929
wealth.txt,7290,price,"Their interest, therefore,
      in this case, requires, that some stock should be withdrawn from those
      nearer employments, and turned towards that distant one, in order to
      reduce its profits to their proper level, and the price of the goods which
      it deals in to their natural price.",295,300,0,-1.6898147,4.1343865,5.651075,5.9850516,6.047164
wealth.txt,7308,price,"Since the establishment of the English East
      India company, for example, the other inhabitants of England, over and
      above being excluded from the trade, must have paid, in the price of the
      East India goods which they have consumed, not only for all the
      extraordinary profits which the company may have made upon those goods in
      consequence of their monopoly, but for all the extraordinary waste which
      the fraud and abuse inseparable from the management of the affairs of so
      great a company must necessarily have occasioned.",187,192,0,-4.699741,2.4946728,6.852539,7.6809535,7.752701
wealth.txt,7339,price,"If, at any
      particular time, that part of the capital of any country which of its own
      accord tended and inclined, if I may say so, towards the East India trade,
      was not sufficient for carrying on all those different branches of it, it
      would be a proof that, at that particular time, that country was not ripe
      for that trade, and that it would do better to buy for some time, even at
      a higher price, from other European nations, the East India goods it had
      occasion for, than to import them itself directly from the East Indies.",427,432,0,-0.11488251,2.4717834,7.5203676,8.389208,8.361971
wealth.txt,7340,price,"What it might lose by the high price of those goods, could seldom be equal
      to the loss which it would sustain by the distraction of a large portion
      of its capital from other employments more necessary, or more useful, or
      more suitable to its circumstances and situation, than a direct trade to
      the East Indies.",31,36,1,-5.9858594,3.6528602,7.3587027,7.0542045,7.0795155
wealth.txt,7369,price,"The pretence was, to prevent a scarcity of provisions; but the real
      reason, to give the chief an opportunity of selling at a better price a
      large quantity of opium which he happened then to have upon hand.",138,143,0,-0.07670785,2.4943042,8.467694,9.669442,9.665339
wealth.txt,7380,price,"The quantity will always be suited, with more or
      less exactness, to the consumption of those who can afford to pay for it;
      and the price which they will pay will always be in proportion to the
      eagerness of their competition.",143,148,0,-1.3206071,2.986288,6.443659,7.3594766,7.371612
wealth.txt,7387,price,"It is
      the interest of the East India company, considered as sovereigns, that the
      European goods which are carried to their Indian dominions should be sold
      there as cheap as possible; and that the Indian goods which are brought
      from thence should bring there as good a price, or should be sold there as
      dear as possible.",292,297,0,-0.7846172,2.344456,7.098415,8.513104,8.512483
wealth.txt,7431,price,"It discourages the exportation of the materials of
      manufacture, and of the instruments of trade, in order to give our own
      workmen an advantage, and to enable them to undersell those of other
      nations in all foreign markets; and by restraining, in this manner, the
      exportation of a few commodities, of no great price, it proposes to
      occasion a much greater and more valuable exportation of others.",333,338,0,-1.0716212,2.3847432,7.1757793,8.483652,8.512992
wealth.txt,7445,price,"But our manufacturers were not long
      satisfied with this reduction: by the 29th of the same king, chap. 15, the
      same law which gave a bounty upon the exportation of British and Irish
      linen, of which the price did not exceed 18d. the yard, even this small
      duty upon the importation of brown linen yarn was taken away.",220,225,0,-2.7925897,2.952155,6.2900095,7.619191,7.6166778
wealth.txt,7452,price,"They are as intent to keep down the wages of their own weavers,
      as the earnings of the poor spinners; and it is by no means for the
      benefit of the workmen that they endeavor either to raise the price of
      the complete work, or to lower that of the rude materials.",206,211,0,-4.3182173,3.235455,5.8202972,6.169272,6.208693
wealth.txt,7467,price,"When the plantation indigo was worth three-fourths of the
      price of the best French indigo, it was, by this act, entitled to a bounty
      of 6d. the pound.",64,69,0,-3.5210233,2.9857116,6.641467,7.3716884,7.368226
wealth.txt,7542,price,"Our woollen manufacturers, in order to justify their demand of such
      extraordinary restrictions and regulations, confidently asserted, that
      English wool was of a peculiar quality, superior to that of any other
      country; that the wool of other countries could not, without some mixture
      of it, be wrought up into any tolerable manufacture; that fine cloth could
      not be made without it; that England, therefore, if the exportation of it
      could be totally prevented, could monopolize to herself almost the whole
      woollen trade of the world; and thus, having no rivals, could sell at what
      price she pleased, and in a short time acquire the most incredible degree
      of wealth by the most advantageous balance of trade.",628,633,0,-0.45207036,2.452397,7.9717183,8.9137745,8.910219
wealth.txt,7547,price,"It has been shown in the foregoing part of this work, that the effect of
      these regulations has been to depress the price of English wool, not only
      below what it naturally would be in the present times, but very much below
      what it actually was in the time of Edward III.",121,126,1,-5.0180287,4.845445,7.661103,6.0616508,6.064714
wealth.txt,7548,price,"The price of Scotch wool,
      when, in consequence of the Union, it became subject to the same
      regulations, is said to have fallen about one half.",4,9,1,-4.56293,4.889517,6.9330497,6.143358,6.1501713
wealth.txt,7549,price,"It is observed by the
      very accurate and intelligent author of the Memoirs of Wool, the Reverend
      Mr John Smith, that the price of the best English wool in England, is
      generally below what wool of a very inferior quality commonly sells for in
      the market of Amsterdam.",132,137,1,-4.5592966,4.830159,6.3785024,5.913541,5.9240346
wealth.txt,7550,price,"To depress the price of this commodity below what
      may be called its natural and proper price, was the avowed purpose of
      those regulations; and there seems to be no doubt of their having produced
      the effect that was expected from them.",15,20,1,-5.1871753,3.682446,5.9561915,4.7390304,4.7584066
wealth.txt,7550,price,"To depress the price of this commodity below what
      may be called its natural and proper price, was the avowed purpose of
      those regulations; and there seems to be no doubt of their having produced
      the effect that was expected from them.",93,98,0,-1.6134003,4.1908994,4.9062634,5.2486753,5.245139
wealth.txt,7551,price,"This reduction of price, it may perhaps be thought, by discouraging the
      growing of wool, must have reduced very much the annual produce of that
      commodity, though not below what it formerly was, yet below what, in the
      present state of things, it would probably have been, had it, in
      consequence of an open and free market, been allowed to rise to the
      natural and proper price.",18,23,1,-3.1251893,4.0651746,8.046281,7.6413326,7.6104374
wealth.txt,7551,price,"This reduction of price, it may perhaps be thought, by discouraging the
      growing of wool, must have reduced very much the annual produce of that
      commodity, though not below what it formerly was, yet below what, in the
      present state of things, it would probably have been, had it, in
      consequence of an open and free market, been allowed to rise to the
      natural and proper price.",399,404,0,-1.6622365,4.3881407,5.7677774,5.966587,5.968824
wealth.txt,7554,price,"He expects his profit, not so much from the price of
      the fleece, as from that of the carcase; and the average or ordinary price
      of the latter must even, in many cases, make up to him whatever deficiency
      there may be in the average or ordinary price of the former.",44,49,1,-4.2429705,2.6931448,6.1047397,5.9484205,5.939568
wealth.txt,7554,price,"He expects his profit, not so much from the price of
      the fleece, as from that of the carcase; and the average or ordinary price
      of the latter must even, in many cases, make up to him whatever deficiency
      there may be in the average or ordinary price of the former.",128,133,1,-2.2022762,3.9804935,6.0738716,5.8902574,5.814625
wealth.txt,7554,price,"He expects his profit, not so much from the price of
      the fleece, as from that of the carcase; and the average or ordinary price
      of the latter must even, in many cases, make up to him whatever deficiency
      there may be in the average or ordinary price of the former.",261,266,1,-4.0485563,2.8026545,6.691611,6.4589977,6.409887
wealth.txt,7555,price,"It has been
      observed, in the foregoing part of this work, that ‘whatever regulations
      tend to sink the price, either of wool or of raw hides, below what it
      naturally would be, must, in an improved and cultivated country, have some
      tendency to raise the price of butcher’s meat.",114,119,1,-4.6282125,4.5722904,5.801066,5.2868567,5.2705355
